Time,Max Error
0.0,0.003945350646972656
0.01,0.009850382603076246
0.02,0.01571432594826694
0.03,0.021519504757009034
0.04,0.027236038936248264
0.05,0.03284934771605197
0.06,0.03832751127887646
0.07,0.04366105209980864
0.08,0.048814919789957334
0.09,0.053783415614319874
0.1,0.058532527822213076
0.11,0.06305856137930488
0.12,0.06732655283645061
0.13,0.07134024252536841
0.14,0.07505750415298662
0.15,0.07849646445067637
0.16,0.08160602318944588
0.17,0.08441385323989897
0.18,0.08686728137220173
0.19,0.0890002927359474
0.2,0.09076004399652948
0.21,0.09218239509942527
0.22,0.09321932728103721
0.23,0.09391061851303495
0.24,0.09420884304615922
0.25,0.09415864944458013
0.26,0.09371315783885088
0.27,0.0929208557911646
0.28,0.09174008434005665
0.29,0.09021926200506744
0.3,0.08831901178960361
0.31,0.08609431175624022
0.32,0.08350568157945848
0.33,0.08061185781967173
0.34,0.07737720740137466
0.35000000000000003,0.07385777596680398
0.36,0.07002878429916226
0.37,0.06593640694972958
0.38,0.061573975117650837
0.39,0.056979471152433514
0.4,0.052147098642630785
0.41000000000000003,0.04712200278167633
0.42,0.04190048853523809
0.43,0.036521023400679864
0.44,0.03099126008342834
0.45,0.025343859071057406
0.46,0.019593184696564347
0.47000000000000003,0.013768352298655029
0.48,0.007887206034155048
0.49,0.001977086268994066
0.5,0.003948211669921875
0.51,0.009852289951709059
0.52,0.01571623329689975
0.53,0.021521412105641735
0.54,0.027237946284881187
0.55,0.03285125506468489
0.56,0.03832941862750927
0.5700000000000001,0.04366295944844134
0.58,0.04881682713859048
0.59,0.053785322962952686
0.6,0.05853443517084622
0.61,0.06305951505362162
0.62,0.06732846018508365
0.63,0.07134214987400145
0.64,0.07505941150161932
0.65,0.07849741812499278
0.66,0.08160697686376273
0.67,0.08441385323989892
0.68,0.08686823504651825
0.6900000000000001,0.08900124641026369
0.7000000000000001,0.09076290501947798
0.71,0.09218334877374201
0.72,0.09322028095535442
0.73,0.09391061851303509
0.74,0.0942107503947926
0.75,0.09416007995605487
0.76,0.09371411151316675
0.77,0.09292276313979822
0.78,0.091742468525848
0.79,0.09022116935369973
0.8,0.08832091913823636
