Time,Max Error
0.0,0.0015538296382515693
0.006,0.0038228855068911383
0.012,0.006260254813068911
0.018000000000000002,0.008797370134113747
0.024,0.011064465429566073
0.03,0.013800534429170841
0.036000000000000004,0.01618560141841241
0.042,0.019036774436670956
0.048,0.021545406700354763
0.054,0.02443211221537478
0.06,0.027077119365351954
0.066,0.030094535105514075
0.07200000000000001,0.03293817251844311
0.078,0.0363119449898438
0.084,0.039704667192835275
0.09,0.043058394252015186
0.096,0.04651691916513556
0.10200000000000001,0.04998527552679488
0.108,0.05336464531702345
0.114,0.05649747448610387
0.12,0.05904675242141155
0.126,0.061615013088569426
0.132,0.0641369118393037
0.138,0.06648955531944434
0.14400000000000002,0.06903148809033444
0.15,0.07118368979247325
0.156,0.0728665934151832
0.162,0.07491956779380016
0.168,0.07697680491466002
0.17400000000000002,0.07875867052563684
0.18,0.08080858844007283
0.186,0.08253577621220254
0.192,0.08395094121325075
0.198,0.08498169574470965
0.20400000000000001,0.08587238639177319
0.21,0.08693885406199128
0.216,0.08750428966279122
0.222,0.08793854441494905
0.228,0.0882113414459999
0.234,0.08856667090590241
0.24,0.08849974666496475
0.246,0.08904535069040437
0.252,0.08908229148216859
0.258,0.08915997869523053
0.264,0.0891507565742568
0.27,0.0891474813799811
0.276,0.088904465224702
0.28200000000000003,0.08862009761059289
0.28800000000000003,0.08820803422627535
0.294,0.08715548635767495
0.3,0.08612403007523389
0.306,0.08548051028318077
0.312,0.08390893545590583
0.318,0.08342715338171608
0.324,0.08237850265996788
0.33,0.08120867547796567
0.336,0.08032559512587789
0.342,0.07900788588981145
0.34800000000000003,0.07786053610682164
0.354,0.0768630638794281
0.36,0.07574788338941951
0.366,0.07422250756574855
0.372,0.07294825668719529
0.378,0.07119488136209329
0.384,0.06951761680587121
0.39,0.06735341510372339
0.396,0.06627435904893975
0.402,0.06412126560343623
0.40800000000000003,0.06018939996109052
0.41400000000000003,0.058227976779013924
0.42,0.05533394495613653
0.426,0.05244763834873645
0.432,0.04969772805421735
0.438,0.0469630654694424
0.444,0.04376599544993909
0.45,0.04088696557082927
0.456,0.03841092085278186
0.462,0.034968083430615415
0.468,0.03148137365523296
0.47400000000000003,0.028939055792131962
0.48,0.027416548685522235
0.486,0.025350765856827606
0.492,0.022765072638087802
0.498,0.0196301965666843
0.504,0.015093278611969185
0.51,0.012772697921519804
0.516,0.010042997699815315
0.522,0.013872073644392247
0.528,0.017906243330214067
0.534,0.02224904214592649
0.54,0.026532246271931847
0.546,0.030749018455863752
0.552,0.03453307703734643
0.558,0.038384876911948695
0.5640000000000001,0.04279044111587027
0.5700000000000001,0.047405177466019466
0.5760000000000001,0.05191125815728492
0.582,0.0559666458042567
0.588,0.05976445732606883
0.594,0.06350605544581289
0.6,0.06682949437494778
0.606,0.07038140277630489
0.612,0.073926286129392
0.618,0.07837729364331458
0.624,0.08190156836908513
0.63,0.08407521483505087
0.636,0.08741903999672773
0.642,0.09009370504070102
0.648,0.09302217055751916
0.654,0.09502242652786974
0.66,0.09727546878188165
0.666,0.09955324441411029
0.672,0.10112276172728984
0.678,0.10310257202073975
0.684,0.10432245133866275
0.6900000000000001,0.10641181484500983
0.6960000000000001,0.10816377773976421
0.7020000000000001,0.10917537063953497
0.708,0.11057295160239755
0.714,0.1112946867306315
0.72,0.11187728302083039
0.726,0.11239253214264947
0.732,0.11224984800824755
0.738,0.11185634654355854
0.744,0.11252726166582071
0.75,0.11212158203125018
0.756,0.11130997154606204
0.762,0.1108569909660051
0.768,0.11138677918901843
0.774,0.11100487962924363
0.78,0.11059586151042083
0.786,0.10991202054257021
0.792,0.10829911871010367
0.798,0.10725529342296536
0.804,0.10606962069773612
0.81,0.10501396640499044
0.8160000000000001,0.10398600433693134
0.8220000000000001,0.10246383422926059
0.8280000000000001,0.10087880268224042
0.834,0.09904734986202934
0.84,0.09671104569331723
0.846,0.09459581679468998
0.852,0.09252470444248195
0.858,0.0903441192283545
0.864,0.08787392875327293
0.87,0.08549918996586947
0.876,0.08313749413091553
0.882,0.08129067510668597
0.888,0.07841746387060822
0.894,0.07659125347369555
0.9,0.07343879086109795
0.906,0.06999656630631612
0.912,0.06782523887399061
0.918,0.06490056039733272
0.924,0.06234655434271508
0.93,0.0593607607839427
0.936,0.05535409013412973
0.9420000000000001,0.05346402629338787
0.9480000000000001,0.05046028875525577
