Time,Max Error
0.0,0.001429438389209059
0.006,0.0035737066479250013
0.012,0.00568928182523365
0.018000000000000002,0.007817243137195895
0.024,0.009922496691039062
0.03,0.011996113033376221
0.036000000000000004,0.014047136458452125
0.042,0.01608659488796138
0.048,0.01811222541070545
0.054,0.020108455814739523
0.06,0.022076900927313958
0.066,0.02402107984748003
0.07200000000000001,0.025946389261683578
0.078,0.02782955651307828
0.084,0.029649125200647775
0.09,0.031431196986390186
0.096,0.033188359347177454
0.10200000000000001,0.03490438721462663
0.108,0.03653420098108595
0.114,0.03809537487672887
0.12,0.03960705515578655
0.126,0.041089911205099305
0.132,0.042520308121024475
0.138,0.04386077113975684
0.14400000000000002,0.045120965629396936
0.15,0.04632712240966075
0.156,0.04750672000381306
0.162,0.048642647539420825
0.168,0.049680771724072814
0.17400000000000002,0.05059853737930042
0.18,0.051435419494760326
0.186,0.05223182113407754
0.192,0.052983228810907
0.198,0.0536630311939284
0.20400000000000001,0.054245336688726165
0.21,0.054739234088683086
0.216,0.05516964654314846
0.222,0.055531481826838536
0.228,0.055801002354560064
0.234,0.05597103644545319
0.24,0.05606544666859574
0.246,0.056110682448952766
0.252,0.056096603549264754
0.258,0.05598927862198834
0.264,0.05577597019730368
0.27,0.05547960212905523
0.276,0.05512482821331954
0.28200000000000003,0.05470743891918664
0.28800000000000003,0.0542038228004941
0.294,0.05358615042017495
0.3,0.052883335214896576
0.306,0.05213136881767061
0.312,0.05133510125554275
0.318,0.05046816900671608
0.324,0.04950344162481163
0.33,0.04845872824203501
0.336,0.04734330313255608
0.342,0.04619598529698099
0.34800000000000003,0.04498589032773259
0.354,0.04371154800851995
0.36,0.0423703217747482
0.366,0.04097360619856105
0.372,0.03953150864032029
0.378,0.03803753272928079
0.384,0.036468522544567894
0.39,0.03481512636483586
0.396,0.03311226248497734
0.402,0.03137803443906595
0.40800000000000003,0.029613683590670847
0.41400000000000003,0.027788285212597685
0.42,0.025899740854574027
0.426,0.02399902787689745
0.432,0.022068711932191842
0.438,0.020128481642104568
0.444,0.01812954566643843
0.45,0.01609131085328397
0.456,0.014083316753846109
0.462,0.012020789854263247
0.468,0.00996733531106564
0.47400000000000003,0.007897185674944462
0.48,0.005779585794897235
0.486,0.0036500261534555545
0.492,0.0015248382630878021
0.498,0.0009005844111602546
0.504,0.002899464569143917
0.51,0.005019050125355196
0.516,0.007109803495876088
0.522,0.009197894291180453
0.528,0.011312991755767832
0.534,0.01341619485725598
0.54,0.015473419917693687
0.546,0.017481749954875836
