Time,Max Error
0.0,0.001420736312866211
0.006,0.003549774230555025
0.012,0.005673423766778485
0.018000000000000002,0.0077886329077037075
0.024,0.009892455950072265
0.03,0.011982046337209229
0.036000000000000004,0.014054408225114723
0.042,0.01610638363002681
0.048,0.01813499438500965
0.054,0.020137542881389914
0.06,0.022111352411994134
0.066,0.024053623983527395
0.07200000000000001,0.025961409632166976
0.078,0.027831940698869295
0.084,0.029662715059656564
0.09,0.03145110493774517
0.096,0.033194558230234095
0.10200000000000001,0.03489067814632829
0.108,0.03653706200403517
0.114,0.038131256872883657
0.12,0.03967095133498577
0.126,0.041154045802877626
0.132,0.042578482254325256
0.138,0.04394231029380957
0.14400000000000002,0.04524351277905514
0.15,0.0464800679281544
0.156,0.047650247988432204
0.162,0.04875261810903142
0.168,0.0497856758988775
0.17400000000000002,0.050747787409818
0.18,0.0516374792405489
0.186,0.05245361001728677
0.192,0.05319530213701784
0.198,0.05386157426567523
0.20400000000000001,0.0544513601433923
0.21,0.05496355616929527
0.216,0.05539736608851284
0.222,0.055752346838053746
0.228,0.05602821526044385
0.234,0.056224631857230686
0.24,0.05634114981564946
0.246,0.05637744303664503
0.252,0.056333472407602156
0.258,0.05620944327862744
0.264,0.05600565669594565
0.27,0.05572240164954778
0.276,0.055360028141603235
0.28200000000000003,0.05491903540813928
0.28800000000000003,0.054400041291094686
0.294,0.053803826582894676
0.3,0.0531312905371622
0.306,0.052383436860425736
0.312,0.05156124127782058
0.318,0.050665818008791275
0.324,0.04969840841787193
0.33,0.04866043035995493
0.336,0.04755358831932366
0.342,0.04637956760288919
0.34800000000000003,0.0451399087298322
0.354,0.04383624092539007
0.36,0.042470338368681304
0.366,0.041044178097975115
0.372,0.03956011886981248
0.378,0.03802012817300637
0.384,0.03642632245606692
0.39,0.034780913298734784
0.396,0.03308627485985527
0.402,0.03134477504728128
0.40800000000000003,0.02955908573605659
0.41400000000000003,0.027731541590771513
0.42,0.025864812532735648
0.426,0.023961744145550412
0.432,0.022024962122926706
0.438,0.0200571944869532
0.444,0.01806111953423628
0.45,0.01603957402161893
0.456,0.013995525587986446
0.462,0.01193192866064341
0.468,0.009851702300201381
0.47400000000000003,0.007757710806170048
0.48,0.005652985529394305
0.486,0.003540591868485321
0.492,0.0014237375162969856
0.498,0.0006960237951857406
0.504,0.0028136715525870493
0.51,0.004927396572497633
0.516,0.007033712942298709
0.522,0.009129481231014092
0.528,0.011211663859649668
0.534,0.013277792872087524
0.54,0.015325123561492515
0.546,0.017350500527080426
0.552,0.019350459345025106
0.558,0.02132215992487385
0.5640000000000001,0.023263363441004548
0.5700000000000001,0.025171572081192806
0.5760000000000001,0.027044000578986482
0.582,0.02887790273318569
0.588,0.030670656912184735
0.594,0.032419729800366115
0.6,0.034122280019479034
0.606,0.03577547456368202
0.612,0.03737716047891637
0.618,0.0389259381742143
0.624,0.04041980196514494
0.63,0.04185632815006346
0.636,0.04323298017922639
0.642,0.04454765020061313
0.648,0.045798721804162223
0.654,0.04698453483537468
0.66,0.04810350405873953
0.666,0.049153818872852084
0.672,0.05013397586268964
0.678,0.05104301179100901
0.684,0.051879841074838284
0.6900000000000001,0.05264277072514406
0.6960000000000001,0.0533303849389416
0.7020000000000001,0.05394156426784613
0.708,0.05447639779990732
0.714,0.05493441217733255
0.72,0.055314468691865654
0.726,0.05561562820709948
0.732,0.05583739703902835
0.738,0.0559794917364201
0.744,0.05604244162040691
0.75,0.05602627992630023
0.756,0.05593011762303496
0.762,0.05575432855295455
0.768,0.05549902045717639
0.774,0.05516531125270249
0.78,0.054753375699004736
0.786,0.05426323420213866
0.792,0.05369601888710562
0.798,0.05305273681285794
0.804,0.05233440473772499
0.81,0.0515420952263943
0.8160000000000001,0.05067644716750208
0.8220000000000001,0.04973902499030236
0.8280000000000001,0.04873099672871001
0.834,0.04765383979948179
0.84,0.046509034755806256
0.846,0.04529823722883475
0.852,0.044023332105140645
0.858,0.042686250823252725
0.864,0.04128890950735875
0.87,0.0398330296075059
0.876,0.03832055638751686
0.882,0.03675396008781018
0.888,0.03513558537832262
0.894,0.033467479690468815
0.9,0.03175181971196672
0.906,0.029991101651050123
0.912,0.028188214547776647
0.918,0.026345681441924618
0.924,0.024465856598747893
0.93,0.022551363595382012
0.936,0.0206050590672352
0.9420000000000001,0.01862987979375408
0.9480000000000001,0.016628573171454497
0.9540000000000001,0.01460390716487514
0.96,0.012558644520172746
0.966,0.01049575811515624
0.972,0.008418410641388041
0.978,0.006329460228641781
0.984,0.00423168412953967
0.99,0.0021282436481444567
0.996,2.2721017669868893e-05
1.002,0.002087673041401561
1.008,0.004190423975097168
1.014,0.006286545124922993
1.02,0.008373417897729829
1.026,0.010448408731183578
1.032,0.01250850335012832
1.038,0.014550415013062645
1.044,0.01657128597359825
1.05,0.018568313246447588
1.056,0.020538729213017137
1.062,0.0224795410477151
1.068,0.024387982670774577
1.074,0.026261606379352043
1.08,0.028097894986795935
1.086,0.02989399055949704
1.092,0.03164689742586968
1.098,0.03335427871706209
1.104,0.03501429677253021
1.11,0.03662497430502487
1.116,0.03818367243223897
1.122,0.039687520104276564
1.1280000000000001,0.04113407973858596
1.1340000000000001,0.04252189150499153
1.1400000000000001,0.04385053870651434
1.1460000000000001,0.04511618121663874
1.1520000000000001,0.0463167429577902
1.158,0.04745119669078224
1.164,0.048518966268995434
1.17,0.049517717909699555
1.176,0.05044573945505365
1.182,0.05130145713387979
