Time,Max Error
0.0,0.0039501190185546875
1.0,0.009848475254443434
2.0,0.015723862691431
3.0,0.021513782711110596
4.0,0.027245575679412326
5.0,0.03284362567015353
6.0,0.03833895537067333
7.0,0.0436553300539102
8.0,0.04882636388175421
9.0,0.053777693568421325
10.0,0.05854397191400995
11.0,0.06305093198477363
12.0,0.0673399042768803
13.0,0.07133070578220435
14.0,0.07507276294204912
15.0,0.0784850203588795
16.0,0.0816241430014576
17.0,0.08440145547378552
18.0,0.08688540118421328
19.0,0.08898789496983434
20.0,0.09077625645990839
21.0,0.09216713631036255
22.0,0.09323649341873252
23.0,0.09389440604965604
24.0,0.09422839336964554
25.0,0.09414196014404302
26.0,0.09373318499949519
27.0,0.09290655067641851
28.0,0.09176011150070118
29.0,0.09020686423895374
30.0,0.08834094629888095
31.0,0.08608096031581053
32.0,0.0835247550657866
33.0,0.08059946005355806
34.0,0.07739723456201886
35.0,0.07384537820069104
36.0,0.07004785778549005
37.0,0.06593163857814721
38.0,0.06159686330124492
39.0,0.056976610129484295
40.0,0.05216617212895891
41.0,0.047119141758727334
42.0,0.04191765467293318
43.0,0.036518162377730645
44.0,0.031008426221123653
45.0,0.025341951722424594
46.0,0.019606536136994035
47.0,0.013766444950022216
48.0,0.007892928080053485
49.0,0.0019742655536986176
50.0,0.0039577484130859375
51.0,0.009863734043505934
52.0,0.015733399434595063
53.0,0.021529041500172985
54.0,0.0272551124225765
55.0,0.032860791807848955
56.0,0.038348492113837396
57.0,0.043672496191605625
58.0,0.04883590062491816
59.0,0.05379485970611675
60.0,0.05855350865717435
61.0,0.06306809812246894
62.0,0.06734944102004459
63.0,0.07134787191989955
64.0,0.07508229968521307
65.0,0.07850218649657481
66.0,0.08163558709325414
67.0,0.08441671426284814
68.0,0.08689493792737685
69.0,0.08900124641026369
70.0,0.09078388585443975
71.0,0.09217667305352631
72.0,0.0932460301618965
73.0,0.09390585014145306
74.0,0.09423602276417647
75.0,0.0941495895385744
76.0,0.09374272174265982
77.0,0.09291418007094968
78.0,0.09176774089523276
79.0,0.09021067893621926
80.0,0.08835048304204496
81.0,0.08608382133876002
82.0,0.08353429180895161
83.0,0.08060136740219054
84.0,0.07739914191065178
85.0,0.07384347085205833
86.0,0.07004785778549039
87.0,0.06592591653224955
88.0,0.06159114125534648
89.0,0.05697279543221845
90.0,0.0521642647803261
91.0,0.04711532706146182
92.0,0.04191574732430092
93.0,0.03651625502909783
94.0,0.031010333569756354
95.0,0.02534004437379178
96.0,0.019608443485626847
97.0,0.013768352298655029
98.0,0.007900557474584735
99.0,0.0019818949482298676
100.0,0.0039604900249512465
101.0,0.009869456089404371
102.0,0.015733399434595063
103.0,0.021534763546071534
104.0,0.027253205073943576
105.0,0.03286651385374739
106.0,0.038348492113837285
107.0,0.04367821823750395
108.0,0.048835900624918493
109.0,0.05380058175201552
110.0,0.05855541600580694
111.0,0.06307382016836716
112.0,0.06735134836867718
113.0,0.07135359396579843
114.0,0.07508611438247947
115.0,0.07850790854247269
116.0,0.08163749444188706
117.0,0.08442434365737944
118.0,0.08690065997327623
119.0,0.08900696845616313
120.0,0.090791515248972
121.0,0.0921843024480577
122.0,0.09325365955642786
123.0,0.0939115721873516
124.0,0.09424460583302514
125.0,0.09415340423584104
126.0,0.09375130481150672
127.0,0.09291799476821541
128.0,0.0917801386613453
129.0,0.09021735465643427
130.0,0.08836192713384194
131.0,0.08609049705897504
132.0,0.08354573590074704
133.0,0.08060518209945627
134.0,0.07741249335108147
135.0,0.07384728554932407
136.0,0.07005739452865323
137.0,0.06593545327541239
138.0,0.061604492695775726
139.0,0.05698233217538262
140.0,0.05218143091802152
141.0,0.04712486380462588
142.0,0.04192909876472983
143.0,0.03652579177226156
144.0,0.031019870312920528
145.0,0.025349581116955955
146.0,0.019614165531525285
147.0,0.01377788904181898
148.0,0.007896742777318999
149.0,0.001984715663525316
150.0,0.003962397373584059
151.0,0.009869456089404371
152.0,0.015725770040063924
153.0,0.021534763546071423
154.0,0.02724748302804514
155.0,0.03286460650511458
156.0,0.03834277006793918
157.0,0.04367440354023877
158.0,0.048832085927652535
159.0,0.05379676705474945
160.0,0.0585477866112758
161.0,0.06306809812246938
162.0,0.0673437189741466
163.0,0.07134787191990066
164.0,0.07507657763931608
165.0,0.07850218649657648
166.0,0.08162986504735514
167.0,0.08441862161148034
168.0,0.08689303057874426
169.0,0.08900315375889678
170.0,0.09078388585444003
171.0,0.09218430244805867
172.0,0.09324221546463199
173.0,0.09391157218735258
174.0,0.09423888378712772
175.0,0.09415435791015846
176.0,0.09374558276560929
177.0,0.09291608741958182
178.0,0.09177060191818134
179.0,0.09021163261053594
180.0,0.0883542977393108
181.0,0.08608858971034233
182.0,0.08353619915758465
183.0,0.08060708944809075
184.0,0.07740486395655188
185.0,0.07385300759522251
186.0,0.07005548718002186
187.0,0.06593926797267813
188.0,0.0616006779985101
189.0,0.05698805422128117
190.0,0.05217570887212308
191.0,0.04713058585052443
192.0,0.04192146937019947
193.0,0.03653151381816078
194.0,0.031016055615654903
195.0,0.025351488465588767
196.0,0.019614165531525396
197.0,0.013777889041819313
198.0,0.007900557474584624
199.0,0.001996159755322191
200.0,0.003962397373584059
201.0,0.009869456089404482
202.0,0.015725770040063924
203.0,0.021534763546071423
204.0,0.02724748302804525
205.0,0.03286460650511469
206.0,0.03834086271930648
207.0,0.04367440354023877
208.0,0.04883017857901972
209.0,0.05379676705474956
210.0,0.0585477866112758
211.0,0.06306809812246938
