Time,Max Error
0.0,0.00390625
1.0,0.009745478428271559
2.0,0.0155572473617126
3.0,0.0214166223617126
4.0,0.027218758511921126
5.0,0.03308776629515353
6.0,0.03829334688058661
7.0,0.04366658296605752
8.0,0.049158242543863584
9.0,0.05408761845940546
10.0,0.05901699437494745
11.0,0.0634264046481795
12.0,0.06783581492141155
13.0,0.07137990233505065
14.0,0.07513102286058093
15.0,0.07899618979247325
16.0,0.08213274444709429
17.0,0.08478101785171521
18.0,0.08704848839319662
19.0,0.0893428743832852
20.0,0.09161034492476638
21.0,0.09292816841485474
22.0,0.09374984161457961
23.0,0.09457151481430448
24.0,0.09464903865715225
25.0,0.09448242187500006
26.0,0.09382752384284786
27.0,0.09317262581069585
28.0,0.0920411740104205
29.0,0.09090972221014515
30.0,0.08880957695023389
31.0,0.08670943169032225
32.0,0.08384994910680327
33.0,0.08172288839828462
34.0,0.07794273627100323
35.0,0.07450742013615697
36.0,0.07107210400131037
37.0,0.06680369141494935
38.0,0.06204699757858867
39.0,0.05733982803464821
40.0,0.05293097836109795
41.0,0.04873848074798515
42.0,0.04339126101598256
43.0,0.038044041283980645
44.0,0.0325074343694135
45.0,0.02697082745484647
46.0,0.021121085238078985
47.0,0.015271343021311279
48.0,0.00934509638828751
49.0,0.003542960238078874
50.0,0.006274857564477876
51.0,0.012087212471554531
52.0,0.017586218601364667
53.0,0.02331768122155442
54.0,0.029130036128631187
55.0,0.03462904225844132
56.0,0.04012804838825146
57.0,0.04561970796605763
58.0,0.05111136754386347
59.0,0.05604074345940557
60.0,0.060970119374947784
61.0,0.0653795296481795
62.0,0.06978893992141177
63.0,0.07333302733505054
64.0,0.07708414786058082
65.0,0.08094931479247325
66.0,0.08408586944709395
67.0,0.08722242410171532
68.0,0.08948989464319612
69.0,0.09178428063328486
70.0,0.0940517511747665
71.0,0.09634613716485443
72.0,0.09716781036457953
73.0,0.09798948356430462
74.0,0.09806700740715193
75.0,0.09741210937500018
76.0,0.09724549259284843
77.0,0.09659059456069577
78.0,0.09521500213542083
79.0,0.09311485687550872
80.0,0.09100684257523384
81.0,0.08890669731532252
82.0,0.08629135535680421
83.0,0.08318773214828429
84.0,0.07997663055290571
85.0,0.07627724770752708
86.0,0.07184163338941951
87.0,0.06792106496586958
88.0,0.063728567352756
89.0,0.059564882224210636
90.0,0.05537238461109795
91.0,0.05069160574798526
92.0,0.04583266726598312
93.0,0.040485447533980645
94.0,0.03494884061941339
95.0,0.02941223370484647
96.0,0.023562491488078985
97.0,0.01732310955285432
98.0,0.01178650263828751
99.0,0.005984366488078763
100.0,0.00677090062494734
101.0,0.012575493721554531
102.0,0.018074499851364667
103.0,0.02380596247155453
104.0,0.029618317378631076
105.0,0.03511732350844132
106.0,0.04061632963825135
107.0,0.04610798921605752
108.0,0.051599648793863806
109.0,0.057017305959405906
110.0,0.06194668187494756
111.0,0.06635609214817928
112.0,0.07076550242141155
113.0,0.07430958983505098
114.0,0.07785367724869041
115.0,0.08094931479247269
116.0,0.08457415069709406
117.0,0.08771070535171538
118.0,0.08997817589319707
119.0,0.09227256188328581
120.0,0.0945400324247675
121.0,0.09683441841485457
122.0,0.09765609161457964
123.0,0.09847776481430473
124.0,0.09879942928215295
125.0,0.0981445312500012
126.0,0.09797791446784766
127.0,0.09683473518569588
128.0,0.09570328338542008
129.0,0.09360313812550888
130.0,0.09149512382523395
131.0,0.08939497856532269
132.0,0.08726791785680277
133.0,0.0841642946482844
134.0,0.08095319305290571
135.0,0.0767655289575272
136.0,0.07259701031124688
137.0,0.06840934621586825
138.0,0.06421684860275567
139.0,0.0592929530346481
140.0,0.05439582211109806
141.0,0.04971504324798526
142.0,0.04485610476598234
143.0,0.03950888503398031
144.0,0.0339722781194135
145.0,0.02843567120484658
146.0,0.022585928988078985
147.0,0.0166693151382874
148.0,0.01080994013828751
149.0,0.005007803988078874
150.0,0.008716263814477765
151.0,0.014528618721554531
152.0,0.02002762485136489
153.0,0.02551928442917062
154.0,0.031083161128631076
155.0,0.03674975317917084
156.0,0.04208117338825168
157.0,0.048061114216057965
158.0,0.05355277379386347
159.0,0.05799386845940546
160.0,0.06292324437494767
161.0,0.06733265464817995
162.0,0.07174206492141222
163.0,0.07528615233505165
164.0,0.07883023974869108
165.0,0.08223086111384492
166.0,0.08563148247899577
167.0,0.08822491827203405
168.0,0.09087892592697178
169.0,0.09249579922001011
170.0,0.09514980687494784
171.0,0.09585540448033678
172.0,0.09656100208572574
173.0,0.09725388580752045
174.0,0.09745848827931522
175.0,0.0961914062500022
176.0,0.09553650821784868
177.0,0.0953698914356951
178.0,0.0937501583854202
179.0,0.09165001312550902
180.0,0.09003028007523406
181.0,0.0879301348153228
182.0,0.08580307410680443
183.0,0.08269945089828606
184.0,0.07997663055290738
185.0,0.0753006852075272
186.0,0.07135335213941973
187.0,0.06742795019813452
188.0,0.06275200485275567
189.0,0.05880467178464821
190.0,0.05341925961109806
191.0,0.04873848074798537
192.0,0.04339126101598323
193.0,0.038831216601416196
194.0,0.0329957156194135
195.0,0.027553141784856905
196.0,0.021717640802854654
197.0,0.01618103388828762
198.0,0.0103216588882874
199.0,0.004817042265982785
200.0,0.009692826314477876
201.0,0.015588600657238993
202.0,0.021411576314477987
203.0,0.02722393122155442
204.0,0.03303628612863119
205.0,0.038535292258441434
206.0,0.04403429838825179
207.0,0.049525957966057965
208.0,0.05501761754386347
209.0,0.05994699345940557
210.0,0.06487636937494767
211.0,0.06928577964817995
212.0,0.07369518992141111
