Time,Max Error
0.0,0.013651728428271559
1.0,0.021406989578480196
2.0,0.037031989578480196
3.0,0.07603725072868872
4.0,0.07604688351192113
5.0,0.0685571515973541
6.0,0.06955758811535195
7.0,0.06956722089858447
8.0,0.06779217832868878
9.0,0.0819112515105811
10.0,0.09139546241520236
11.0,0.09708090170668338
12.0,0.11548856894677195
13.0,0.13193524214649655
14.0,0.13194487492972906
15.0,0.131778258147577
16.0,0.1324236817819171
17.0,0.13243331456514967
18.0,0.12740348180523792
19.0,0.1378092429283888
20.0,0.1472934538330098
21.0,0.15297889312449106
22.0,0.1557615603645796
23.0,0.15658323356430448
24.0,0.15641661678215224
25.0,0.15625000000000006
26.0,0.1570716731997247
27.0,0.1569050564175727
28.0,0.1567384396354205
29.0,0.15756011283514515
30.0,0.1525302800752339
31.0,0.14750044731532225
32.0,0.13756088660680327
33.0,0.13142009751142436
34.0,0.13102343502967784
35.0,0.13380610226976652
36.0,0.1281487609066536
37.0,0.12914919742465125
38.0,0.12165946551008444
39.0,0.12011175722421086
40.0,0.11445441586109795
41.0,0.11545485237909592
42.0,0.10979751101598256
43.0,0.10755007775178915
44.0,0.1193158478447125
45.0,0.12325849718747373
46.0,0.12565334002193163
47.0,0.12317507775178937
48.0,0.14119492058624739
49.0,0.13953683720940546
50.0,0.1575566800438637
51.0,0.17078683720940546
52.0,0.16201265373263762
53.0,0.17312255665483145
54.0,0.17690089427502154
55.0,0.18866666436794477
56.0,0.2082343137107059
57.0,0.20429166436794488
58.0,0.2081508942750212
59.0,0.21999755665483156
60.0,0.22451265373263796
61.0,0.2377428108981795
62.0,0.24459362742141177
63.0,0.24569630858505054
64.0,0.24177271120020405
65.0,0.24924895949324222
66.0,0.25336781089817917
67.0,0.25504997100356813
68.0,0.255254573475362
69.0,0.2407322546390014
70.0,0.23680865725415512
71.0,0.23257415448033567
72.0,0.23425631458572463
73.0,0.23446091705751937
74.0,0.2346655195293132
75.0,0.2343750000000002
76.0,0.21845948047068717
77.0,0.20386175945761623
78.0,0.23271691662315824
79.0,0.2864427331463901
80.0,0.3059269630534669
81.0,0.3019843137107059
82.0,0.28748104683225967
83.0,0.28353839748949816
84.0,0.2834511465302347
85.0,0.2851333066356235
86.0,0.2853379091074181
87.0,0.28504738957810494
88.0,0.2811047402353435
89.0,0.25379738957810416
90.0,0.23431315967102773
91.0,0.224610354217464
92.0,0.22101934553158342
93.0,0.22496199487434498
94.0,0.22101934553158387
95.0,0.22379997100356813
96.0,0.23774281089817917
97.0,0.2505468946769718
98.0,0.28864771120020394
99.0,0.3081963085850503
100.0,0.29146862742141155
101.0,0.2846178108981796
102.0,0.3026376537326375
103.0,0.29812255665483167
104.0,0.3175258942750213
105.0,0.34046069067917084
106.0,0.3693158478447125
107.0,0.3731750777517894
108.0,0.4006467401315996
109.0,0.4207868372094059
110.0,0.44964199437494756
111.0,0.4564928108981793
112.0,0.4575954920618186
113.0,0.45367189467697244
114.0,0.4611481429700107
115.0,0.465266994374947
116.0,0.46694915448033586
117.0,0.4671537569521306
118.0,0.45123823742281743
119.0,0.43581783989461215
120.0,0.43401699437494856
121.0,0.4356991544803358
122.0,0.4373813145857247
123.0,0.4375859170575195
124.0,0.4377905195293142
125.0,0.42187500000000117
126.0,0.40645460247179416
127.0,0.3925117625771831
128.0,0.38827725980336364
129.0,0.38848186227515835
130.0,0.3725663427458453
131.0,0.35714594521764
132.0,0.3432031053230274
133.0,0.33169695672796506
134.0,0.33917320502100334
135.0,0.3196246076361572
136.0,0.3000760102513095
137.0,0.2699286914149489
138.0,0.2540879091074177
139.0,0.2502286792003415
140.0,0.2477950219461863
141.0,0.23602925185326284
142.0,0.23248823742281738
143.0,0.2484037569521304
144.0,0.26382415448033636
145.0,0.27776699437494745
146.0,0.28927314297001006
147.0,0.28179689467697233
148.0,0.2544704920618186
149.0,0.2533678108981795
150.0,0.30901699437494745
151.0,0.31141183720940535
152.0,0.3068967401315994
153.0,0.26687255665483134
154.0,0.27364814297001017
155.0,0.27776699437494756
156.0,0.2794491544803365
157.0,0.27965375695213057
158.0,0.3068967401315993
159.0,0.31141183720940546
160.0,0.3246419943749477
161.0,0.33149281089817995
162.0,0.33259549206181915
163.0,0.328671894676973
164.0,0.3205231429700114
165.0,0.3246419943749491
166.0,0.3263241544803352
167.0,0.3265287569521299
168.0,0.3106132374228168
169.0,0.3048981429700101
170.0,0.30901699437494784
171.0,0.3106991544803368
172.0,0.3123813145857257
173.0,0.3125859170575205
174.0,0.31279051952931525
175.0,0.2968750000000022
176.0,0.2840326672400892
177.0,0.2848543404398125
178.0,0.3108419166231581
179.0,0.31769273314639024
180.0,0.31879541431002956
181.0,0.31487181692518335
182.0,0.32234806521822146
183.0,0.3264669166231592
184.0,0.32814907672854793
185.0,0.3283536792003413
186.0,0.3165879091074182
187.0,0.3126452597646566
188.0,0.3009629091074177
189.0,0.29710367920034153
190.0,0.3102950219461863
191.0,0.29852925185326296
192.0,0.29458660251050217
193.0,0.29852925185326307
194.0,0.3102950219461863
195.0,0.2907464245613395
196.0,0.30489814297000983
197.0,0.2974218946769721
198.0,0.3169704920618186
199.0,0.3627428108981794
200.0,0.37151699437494734
201.0,0.4207868372094056
202.0,0.3807626537326376
203.0,0.3662403348962765
204.0,0.3693158478447126
205.0,0.37325849718747384
206.0,0.36931584784471294
207.0,0.35996899731479437
208.0,0.36017359978658847
209.0,0.36062255665483156
210.0,0.36513765373263785
211.0,0.44086781089817995
212.0,0.4008436274214111
213.0,0.4175713085850504
214.0,0.38302314297001017
215.0,0.3871419943749479
216.0,0.3888241544803367
217.0,0.38902875695213135
218.0,0.38873823742281827
219.0,0.3657322546390017
220.0,0.38447484545462773
221.0,0.3733649425324329
222.0,0.402220099697975
223.0,0.36219591622120734
224.0,0.3789235973848467
225.0,0.35937500000000044
226.0,0.35122624829303883
227.0,0.35534509969797656
228.0,0.35702725980336547
229.0,0.35723186227516024
230.0,0.35694134274584394
231.0,0.33739274536099767
232.0,0.30943588660680293
233.0,0.30329509751142436
234.0,0.3058460707665801
235.0,0.30694875193021925
236.0,0.3030251545453728
237.0,0.310501402838411
238.0,0.31462025424334844
239.0,0.3296983595663773
240.0,0.31650701682053173
241.0,0.30059149729121737
242.0,0.2945866025105014
243.0,0.29852925185326273
244.0,0.3727950219461863
245.0,0.39219835956637616
246.0,0.3726497621815298
247.0,0.3368846651037236
248.0,0.3080295079381815
249.0,0.31141183720940535
250.0,0.3450566800438637
251.0,0.3717915829660575
252.0,0.3911949205862473
253.0,0.4029606906791706
254.0,0.40690334002193185
255.0,0.4045084971874733
256.0,0.4005658478447123
257.0,0.39683699487434476
258.0,0.3964469964397752
259.0,0.4051618372094057
260.0,0.41201265373263807
261.0,0.40961781089818017
262.0,0.440441737511431
263.0,0.44791798580446684
264.0,0.45203683720940446
265.0,0.46637818307481693
266.0,0.47814395316774033
267.0,0.48208660251050156
268.0,0.4781439531677406
269.0,0.46637818307481743
270.0,0.44964199437494806
271.0,0.46711494253243413
272.0,0.48034509969797384
273.0,0.48719591622120606
274.0,0.46764731883635985
275.0,0.5156249999999991
276.0,0.5231012482930374
277.0,0.527220099697975
278.0,0.528902259803364
279.0,0.5291068622751587
280.0,0.5288163427458457
281.0,0.5092677453609994
282.0,0.47822234783279405
283.0,0.4723219567279638
284.0,0.4641732050210021
285.0,0.44462460763615597
286.0,0.4301022887997953
287.0,0.41055369141494913
288.0,0.4189332624885699
289.0,0.3993846651037235
290.0,0.3727950219461865
291.0,0.4235292518532633
292.0,0.4195866025105024
293.0,0.4235292518532635
294.0,0.40404502194618575
295.0,0.3921983595663757
296.0,0.38768326248856977
297.0,0.3900781053230278
298.0,0.3963876537326375
299.0,0.3939928108981796
300.0,0.4075566800438636
301.0,0.43429158296605785
302.0,0.4536949205862476
303.0,0.46546069067917106
304.0,0.4694033400219324
305.0,0.4967106906791704
306.0,0.5724408478447123
307.0,0.5919250777517892
308.0,0.6350217401315995
309.0,0.6707868372094057
310.0,0.6683919943749479
311.0,0.6596178108981802
312.0,0.6607204920618195
313.0,0.6567968946769733
314.0,0.6642731429700117
315.0,0.6683919943749466
316.0,0.6700741544803356
317.0,0.6702787569521302
318.0,0.6543632374228171
319.0,0.6469822546390018
320.0,0.6406250000000006
321.0,0.6447438514049383
322.0,0.6990950996979765
323.0,0.6951715023131301
324.0,0.6757985973848484
325.0,0.687500000000002
326.0,0.6417276811636412
327.0,0.6209700996979751
328.0,0.6226522598033674
329.0,0.6228568622751588
330.0,0.6189332648903156
331.0,0.6030177453609995
332.0,0.5875973478327909
333.0,0.589279507938183
334.0,0.5933983593431177
335.0,0.600874607636159
336.0,0.5551022887997955
337.0,0.5150781053230303
338.0,0.48143326248857
339.0,0.4859483595663785
340.0,0.46654502194618663
341.0,0.45477925185326484
342.0,0.4039806544684169
343.0,0.39227925185326196
344.0,0.38106673510968797
345.0,0.4027669943749477
346.0,0.4611481429700097
347.0,0.4536718946769722
348.0,0.4691016406568813
349.0,0.46162539236384326
350.0,0.41867398974868986
351.0,0.3986481429700103
352.0,0.4107204920618187
353.0,0.4005349055471935
354.0,0.39305865725415495
355.0,0.37714313772484226
356.0,0.37088114859506277
357.0,0.3750000000000001
358.0,0.38247624829303806
359.0,0.3750000000000001
360.0,0.3571870791973547
361.0,0.371306152379247
362.0,0.3807903632838685
363.0,0.38647580257534775
364.0,0.391758458438754
365.0,0.3974438977302328
366.0,0.4055385262330118
367.0,0.4010482381700466
368.0,0.4165066213878977
369.0,0.38914855296434486
370.0,0.3702866778054679
371.0,0.44161885140493834
372.0,0.48034509969797656
373.0,0.47157091622120895
374.0,0.48829859738484555
375.0,0.5468750000000016
376.0,0.5381008165232317
377.0,0.5548284976868735
378.0,0.5402210707665802
379.0,0.5569487519302194
380.0,0.513883497187474
381.0,0.5257796442171065
382.0,0.5218369948743455
383.0,0.4895677331463906
384.0,0.5062954143100299
385.0,0.47246649729121704
386.0,0.4572129091074194
387.0,0.4532702597646567
388.0,0.4472221112733382
389.0,0.4546983595663764
390.0,0.43529502194618663
391.0,0.44699642456134026
392.0,0.4352306544684169
393.0,0.4312880051256557
394.0,0.43529502194618686
395.0,0.44699642456134003
396.0,0.42989814297001006
397.0,0.42634549206181865
398.0,0.4378516406568812
399.0,0.41475039236384315
400.0,0.41990172842827156
401.0,0.4432819895784802
402.0,0.4589166223617126
403.0,0.4589166223617128
404.0,0.46705189044714623
405.0,0.443557151597355
406.0,0.4748167843805864
407.0,0.5226922208985844
408.0,0.5308274889840174
409.0,0.5053018111119214
410.0,0.5574205841389027
411.0,0.5456875157153527
412.0,0.5400301743522401
413.0,0.5282971059286902
414.0,0.5069448749297304
415.0,0.5224032581475763
416.0,0.5378616413654244
417.0,0.5386833145651493
418.0,0.5414659818052381
419.0,0.5627764210967197
420.0,0.5296069361821931
421.0,0.5377518370508589
422.0,0.5590622763423406
423.0,0.5545217159134884
424.0,0.562666616782151
425.0,0.5781250000000028
426.0,0.5935833832178475
427.0,0.5944050564175726
428.0,0.5971877236576614
429.0,0.6184981629491431
430.0,0.5743466623798102
431.0,0.6413617594576164
432.0,0.6607650970778062
433.0,0.6301927331463899
434.0,0.6495960707665804
435.0,0.5513309736887739
436.0,0.5537258165232322
437.0,0.5295919166231581
438.0,0.548995254243348
439.0,0.5819274143487367
440.0,0.5352570168205313
441.0,0.5317580802572748
442.0,0.5320485997865889
443.0,0.5318439973147936
444.0,0.5926618372094057
445.0,0.5885429858044674
446.0,0.5814928108981795
447.0,0.6106225566548309
448.0,0.6776376537326374
449.0,0.6551618372094055
450.0,0.6888066800438637
451.0,0.6551618372094054
452.0,0.6776376537326377
453.0,0.6842106906791704
454.0,0.6881533400219324
455.0,0.6730416643679445
456.0,0.6769843137107068
457.0,0.6530415829660575
458.0,0.6888066800438655
459.0,0.6551618372094059
460.0,0.6776376537326361
461.0,0.6439928108981804
462.0,0.674816737511429
463.0,0.7135429858044697
464.0,0.7176618372094048
465.0,0.7193439973147961
466.0,0.7195485997865881
467.0,0.7192580802572777
468.0,0.7083795734753628
469.0,0.7080890539460527
470.0,0.6770436564178444
471.0,0.6474758165232304
472.0,0.6248813145857265
473.0,0.6250859170575177
474.0,0.6252905195293159
475.0,0.6249999999999994
476.0,0.6324762482930409
477.0,0.6441776509081916
478.0,0.6482965023131323
479.0,0.6499786624185182
480.0,0.6501832648903161
481.0,0.6498927453609998
482.0,0.6188473478327914
483.0,0.5892795079381834
484.0,0.5648948428344581
485.0,0.5513309736887742
486.0,0.5537258165232319
487.0,0.5312499999999999
488.0,0.5221386942393953
489.0,0.5184459162212072
490.0,0.5163376827290689
491.0,0.5161330802572757
492.0,0.5164235997865878
493.0,0.531843997314794
494.0,0.5145368372094048
495.0,0.5206749710035683
496.0,0.5185667375114296
497.0,0.5068653348962767
498.0,0.5526376537326371
499.0,0.5189928108981796
500.0,0.5481816800438636
501.0,0.5749165829660579
502.0,0.5943199205862473
503.0,0.6060856906791712
504.0,0.6100283400219316
505.0,0.6060856906791717
506.0,0.6974408478447125
507.0,0.7013000777517909
508.0,0.8225217401315996
509.0,0.8739118372094079
510.0,0.8402669943749461
511.0,0.8627428108981805
512.0,0.8070936274214104
513.0,0.8238213085850523
514.0,0.7730227112002035
515.0,0.7492489594932445
516.0,0.7794491544803359
517.0,0.7796537569521279
518.0,0.7481132374228174
519.0,0.7483178398946093
520.0,0.7187500000000009
521.0,0.754118851404936
522.0,0.7615950996979768
523.0,0.757671502313128
524.0,0.7226735973848487
525.0,0.7187499999999997
526.0,0.6729776811636364
527.0,0.6569050564175728
528.0,0.6655397797312916
529.0,0.6966231629491433
530.0,0.6495815461669882
531.0,0.6347782193667165
532.0,0.637560886606802
533.0,0.6129469567279675
534.0,0.590230536802905
535.0,0.5696246076361536
536.0,0.5301165415612477
537.0,0.5029528940713089
538.0,0.5074333145651493
539.0,0.5155685826505831
540.0,0.5147469094508573
541.0,0.5421616778054674
542.0,0.5482848795354703
543.0,0.5851922208985848
544.0,0.6154417843805882
545.0,0.5760565162951538
546.0,0.5916718835119221
547.0,0.6107848795354714
548.0,0.6620416223617129
549.0,0.654171883511921
550.0,0.6767632427757891
551.0,0.6650301743522391
552.0,0.6814201476209042
553.0,0.6696870791973544
554.0,0.7014268904471453
555.0,0.6935571515973528
556.0,0.7280199856020303
557.0,0.7201502467522376
558.0,0.708417178328689
559.0,0.6930152012649924
560.0,0.6851454624152028
561.0,0.7014833077965621
562.0,0.7179299809962889
563.0,0.7177633642141352
564.0,0.709893625364346
565.0,0.6942782581475765
566.0,0.6711635262330071
567.0,0.6510482381700471
568.0,0.6977566213878923
569.0,0.6860235529643453
570.0,0.6802866891821506
571.0,0.6627518370508593
572.0,0.6413899732686645
573.0,0.6790318934684325
574.0,0.713064560708518
575.0,0.718750000000003
576.0,0.7244354392914814
577.0,0.7223543404398101
578.0,0.7280397797312952
579.0,0.7062739906359132
580.0,0.6964565461669915
581.0,0.6746907570716096
