Time,Max Error
0.0,0.003947138584521559
1.0,0.009810309890980196
2.0,0.015669684890980196
3.0,0.02153285619743872
4.0,0.027218758511921126
5.0,0.03290466082640353
6.0,0.03835438203683661
7.0,0.04380410324726958
8.0,0.048832860077767326
9.0,0.053861616908265075
10.0,0.058519216951402164
11.0,0.06317681699453925
12.0,0.06731288919598899
13.0,0.07144896139743873
14.0,0.07500895254808093
15.0,0.07856894369872325
16.0,0.08152239288459429
17.0,0.08447584207046521
18.0,0.08680434776819662
19.0,0.08907181830967809
20.0,0.09069481758101638
21.0,0.09225678169610474
22.0,0.09313949005207961
23.0,0.09396116325180448
24.0,0.09409972225090225
25.0,0.09417724609375006
26.0,0.09355286563972286
27.0,0.09292848518569585
28.0,0.0915834103385455
29.0,0.09023833549139515
30.0,0.08819922538773389
31.0,0.08616011528407225
32.0,0.08348373816930327
33.0,0.08074632589828462
34.0,0.0775352243029056
35.0,0.07426308755127697
36.0,0.07031575448316918
37.0,0.06630738625881127
38.0,0.06183750142901123
39.0,0.05730658144296086
40.0,0.05244269711109795
41.0,0.04757881277923515
42.0,0.04217055789098256
43.0,0.036762303002730645
44.0,0.0312256960881635
45.0,0.02556701886109647
46.0,0.019839346956828985
47.0,0.013989604740061279
48.0,0.008256096359019915
49.0,0.002461552821728441
50.0,0.004496454990771559
51.0,0.010359626297230196
52.0,0.016219001297230196
53.0,0.02208217260368861
54.0,0.027768074918171237
55.0,0.03345397723265364
56.0,0.03890369844308661
57.0,0.04435341965351969
58.0,0.049382176484017215
59.0,0.054410933314515186
60.0,0.0590685333576525
61.0,0.06372613340078925
62.0,0.06786220560223921
63.0,0.07199827780368862
64.0,0.07555826895433082
65.0,0.07911826010497325
66.0,0.08207170929084395
67.0,0.08502515847671532
68.0,0.08729262901819612
69.0,0.08956009955967775
70.0,0.0911220636747665
71.0,0.09268402778985443
72.0,0.09350570098957953
73.0,0.09432737418930462
74.0,0.09440489803215193
75.0,0.09436035156250018
76.0,0.09376648868659843
77.0,0.09311159065444577
78.0,0.09185806854167083
79.0,0.09042144096014504
80.0,0.08832129570023384
81.0,0.08622115044032252
82.0,0.08348373816930421
